Elapsed time,Overall Response Times
05:39:47.0,18.0
05:39:47.500,212.0
05:39:48.0,198.5
05:39:49.500,38.0
05:39:50.0,360.5
05:39:50.500,38.0
05:39:51.500,89.0
05:39:52.0,21.5
05:39:52.500,21.0
05:39:53.0,3762.25
05:39:53.500,144.5
05:39:55.0,144.42857142857142
05:39:55.500,224.8
05:39:56.0,28.75
05:39:56.500,27.25
05:39:57.500,3181.8
05:39:58.0,16.0
05:39:59.500,75.0
05:40:00.500,22.0
05:40:01.0,25.0
05:40:01.500,99.0
05:40:02.500,265.0
05:40:03.0,15.0
05:40:05.0,29.0
05:40:06.0,351.0
05:40:06.500,225.0
05:40:07.500,5075.0
05:40:08.0,281.6666666666667
05:40:09.0,28.5
05:40:10.0,79.33333333333333
05:40:10.500,194.5
05:40:11.0,64.0
05:40:12.500,30.5
05:40:13.0,187.5
05:40:13.500,49.75
05:40:14.0,56.0
05:40:14.500,16.0
05:40:15.0,117.66666666666667
05:40:15.500,59.0
05:40:16.500,814.0
05:40:17.500,209.625
05:40:18.0,228.66666666666666
05:40:18.500,146.66666666666666
05:40:19.0,10149.666666666666
05:40:20.500,46.666666666666664
05:40:21.0,110.25
05:40:21.500,16.666666666666668
05:40:22.0,84.0
05:40:22.500,11.571428571428571
05:40:24.500,22.5
05:40:25.0,104.5
05:40:26.500,56.666666666666664
05:40:27.0,13.0
05:40:28.0,121.33333333333333
05:40:28.500,44.333333333333336
05:40:30.0,213.0
05:40:31.0,192.0
05:40:31.500,652.0
05:40:32.0,257.0
05:40:33.0,12.0
05:40:34.0,14.0
05:40:35.500,73.0
05:40:36.500,106.0
05:40:37.0,104.0
05:40:38.0,15003.0
05:40:38.500,24.5
05:40:39.0,59.285714285714285
05:40:39.500,120.5
05:40:40.500,324.0
05:40:41.0,58.2
05:40:41.500,131.33333333333334
05:40:42.500,386.0
05:40:43.0,169.0
05:40:43.500,646.0
05:40:44.500,86.5
05:40:46.0,66.0
05:40:46.500,41.0
05:40:48.500,14.0
05:40:49.0,3099.6
05:40:50.0,20.333333333333332
05:40:51.0,32.0
05:40:51.500,128.0
05:40:52.0,232.33333333333334
05:40:52.500,15007.0
05:40:53.0,99.66666666666667
05:40:53.500,104.5
05:40:54.0,113.66666666666667
05:40:54.500,116.33333333333333
05:40:55.0,332.0
05:40:55.500,130.5
05:40:57.0,367.0
05:40:57.500,47.57142857142857
05:40:58.500,16.333333333333332
05:40:59.0,52.5
05:41:00.500,1258.0
05:41:01.0,93.8
05:41:02.0,5180.333333333333
05:41:02.500,21.0
05:41:03.500,403.0
05:41:04.0,143.0
05:41:05.0,15.5
05:41:06.0,323.0
05:41:06.500,715.0
05:41:07.500,5110.0
05:41:09.0,201.0
05:41:09.500,564.0
05:41:10.0,325.0
05:41:11.0,338.0
05:41:11.500,16.0
05:41:12.500,5042.666666666667
05:41:13.0,297.0
05:41:15.0,171.0
05:41:15.500,64.0
05:41:16.0,120.5
05:41:17.0,30.0
05:41:17.500,5089.666666666667
05:41:18.0,155.0
05:41:18.500,106.0
05:41:19.0,4315.142857142857
05:41:20.0,33.0
05:41:22.0,7753.0
05:41:22.500,392.0
05:41:23.0,32.5
05:41:23.500,32.0
05:41:24.0,37.666666666666664
05:41:25.0,13.0
05:41:25.500,188.0
05:41:26.0,166.0
05:41:28.0,212.5
05:41:28.500,294.0
05:41:29.0,331.0
05:41:29.500,89.0
05:41:30.0,265.0
05:41:30.500,16.5
05:41:32.0,265.3333333333333
05:41:33.0,72.0
05:41:33.500,444.0
05:41:34.0,149.0
05:41:35.0,124.0
05:41:35.500,89.0
05:41:36.0,124.0
05:41:36.500,143.33333333333334
05:41:37.0,112.0
05:41:38.0,51.0
05:41:39.0,38.0
05:41:39.500,24.5
05:41:40.500,1184.0
05:41:41.500,75.0
05:41:43.0,17.0
05:41:43.500,87.0
05:41:44.0,318.0
05:41:44.500,129.0
05:41:45.0,59.0
05:41:46.0,79.0
05:41:47.0,229.5
05:41:48.0,680.0
05:41:48.500,15.0
05:41:49.0,129.5
05:41:49.500,422.0
05:41:50.0,37.5
05:41:50.500,343.0
05:41:52.0,60.0
05:41:52.500,99.0
05:41:53.500,828.0
05:41:55.0,14.0
05:41:56.0,250.0
05:41:56.500,11.0
05:41:57.0,15.0
05:41:58.500,65.33333333333333
05:41:59.0,191.14285714285714
05:41:59.500,155.0
05:42:00.0,15028.0
05:42:00.500,355.4
05:42:01.500,305.0
05:42:03.500,152.0
05:42:04.0,84.0
05:42:04.500,592.0
05:42:05.0,1316.0
05:42:05.500,610.0
05:42:06.0,140.25
05:42:06.500,24.5
05:42:08.0,53.666666666666664
05:42:08.500,125.66666666666667
05:42:09.0,72.0
05:42:10.0,3087.0
05:42:10.500,537.0
05:42:11.500,19.0
05:42:12.0,77.0
05:42:12.500,38.0
05:42:13.0,567.5
05:42:13.500,494.0
05:42:14.500,424.3333333333333
05:42:15.0,205.0
05:42:15.500,198.5
05:42:16.0,17.0
05:42:16.500,213.5
05:42:18.0,97.0
05:42:18.500,106.0
05:42:19.0,435.0
05:42:20.0,44.666666666666664
05:42:21.500,174.66666666666666
05:42:22.0,48.0
05:42:23.0,40.0
05:42:23.500,149.33333333333334
05:42:24.500,82.0
05:42:25.0,57.333333333333336
05:42:25.500,97.0
05:42:26.0,329.0
05:42:26.500,166.33333333333334
05:42:27.500,56.2
05:42:28.500,19.0
05:42:29.0,37.0
05:42:30.0,137.0
05:42:30.500,58.0
05:42:31.0,259.0
05:42:31.500,70.33333333333333
05:42:32.0,45.0
05:42:32.500,602.0
05:42:34.0,23.0
05:42:35.0,102.0
05:42:36.0,112.0
05:42:36.500,87.5
05:42:37.0,335.5
05:42:37.500,17.0
05:42:38.0,283.5
05:42:39.0,453.0
05:42:39.500,15032.0
05:42:40.0,81.0
05:42:40.500,329.0
05:42:41.0,273.0
05:42:41.500,345.0
05:42:42.0,435.0
05:42:42.500,228.0
05:42:44.0,61.0
05:42:44.500,699.5
05:42:45.500,123.0
05:42:46.0,224.0
05:42:46.500,539.0
05:42:47.0,405.5
05:42:48.0,185.6
05:42:48.500,362.6
05:42:49.0,291.5
05:42:49.500,192.0
05:42:50.0,142.0
05:42:50.500,588.0
05:42:51.0,202.5
05:42:51.500,519.0
05:42:52.0,869.3333333333334
05:42:52.500,513.0
05:42:53.0,297.0
05:42:54.0,7757.5
05:42:54.500,365.75
05:42:56.0,291.5
05:42:57.0,124.0
05:42:57.500,495.0
05:42:58.0,87.0
05:42:58.500,690.0
05:42:59.0,101.0
05:42:59.500,5262.666666666667
05:43:00.0,268.0
05:43:00.500,102.5
05:43:01.0,54.0
05:43:01.500,159.33333333333334
05:43:02.0,115.0
05:43:02.500,14.0
05:43:03.0,1336.0
05:43:03.500,144.4
05:43:04.0,35.0
05:43:04.500,155.33333333333334
05:43:07.500,83.0
05:43:08.0,158.5
05:43:08.500,449.0
05:43:09.0,173.0
05:43:09.500,288.0
05:43:10.0,258.25
05:43:10.500,319.8
05:43:11.0,396.6666666666667
05:43:11.500,417.0
05:43:12.0,193.5
05:43:13.0,458.3333333333333
05:43:13.500,294.5
05:43:14.0,159.0
05:43:14.500,3866.75
05:43:15.500,575.0
05:43:16.0,5140.0
05:43:16.500,80.0
05:43:17.500,437.6666666666667
05:43:19.0,201.0
05:43:19.500,58.0
05:43:20.0,177.33333333333334
05:43:20.500,150.0
05:43:21.500,124.75
05:43:22.0,15029.0
05:43:22.500,7856.5
05:43:23.500,53.5
05:43:24.0,308.0
05:43:24.500,117.0
05:43:25.0,123.0
05:43:25.500,68.5
05:43:26.0,69.0
05:43:26.500,213.0
05:43:27.0,267.0
05:43:28.0,19.0
05:43:28.500,123.0
05:43:30.0,174.66666666666666
05:43:30.500,736.0
05:43:31.0,51.0
05:43:31.500,29.5
05:43:36.0,126.83333333333333
05:43:36.500,13.0
05:43:37.0,139.0
05:43:37.500,490.0
05:43:38.0,14.0
05:43:39.500,14.0
05:43:40.0,12.0
05:43:40.500,251.6
05:43:41.0,188.0
05:43:41.500,7706.5
05:43:42.0,231.0
05:43:42.500,179.2
05:43:43.0,145.5
05:43:43.500,277.5
05:43:44.0,180.0
05:43:44.500,832.0
05:43:45.0,42.0
05:43:47.0,14.0
05:43:48.500,279.0
05:43:49.0,60.5
05:43:49.500,98.0
05:43:50.0,147.0
05:43:50.500,1015.0
05:43:51.500,208.25
05:43:52.0,282.3333333333333
05:43:53.0,346.0
05:43:53.500,599.0
05:43:55.0,271.5
05:43:55.500,302.0
05:43:56.500,143.0
05:43:57.0,64.33333333333333
05:43:57.500,25.333333333333332
05:43:58.0,245.5
05:43:59.0,177.0
05:43:59.500,79.5
05:44:00.500,277.0
05:44:01.500,122.0
05:44:02.0,268.3333333333333
05:44:02.500,216.66666666666666
05:44:03.0,182.2
05:44:03.500,163.0
05:44:04.0,492.5
05:44:04.500,432.0
05:44:05.0,53.5
05:44:05.500,922.0
05:44:06.0,79.75
05:44:07.0,318.0
05:44:09.500,40.0
05:44:10.500,189.25
05:44:11.0,23.5
05:44:11.500,325.0
05:44:12.0,2717.3333333333335
05:44:12.500,215.33333333333334
05:44:13.500,257.25
05:44:14.0,216.5
05:44:14.500,177.4
05:44:15.0,7732.0
05:44:15.500,24.0
05:44:16.0,104.0
05:44:17.0,340.0
05:44:17.500,19.0
05:44:18.0,126.0
05:44:18.500,285.6
05:44:19.500,183.0
05:44:20.0,49.0
05:44:20.500,25.0
05:44:21.0,117.0
05:44:21.500,22.0
05:44:22.0,531.0
05:44:22.500,1250.0
05:44:23.0,94.0
05:44:23.500,31.5
05:44:24.0,435.0
05:44:24.500,17.5
05:44:25.0,56.333333333333336
05:44:26.500,355.0
05:44:27.500,239.0
05:44:28.0,303.6666666666667
05:44:28.500,19.0
05:44:30.0,265.5
05:44:30.500,44.0
05:44:31.0,908.0
05:44:31.500,143.25
05:44:32.0,11.8
05:44:33.500,362.0
05:44:34.0,217.0
05:44:34.500,81.5
05:44:35.0,179.0
05:44:36.0,178.5
05:44:37.500,147.5
05:44:38.0,29.0
05:44:38.500,137.66666666666666
05:44:39.0,34.333333333333336
05:44:40.0,205.33333333333334
05:44:40.500,9.0
05:44:41.0,11.5
05:44:43.0,103.8
05:44:43.500,305.0
05:44:44.0,21.0
05:44:44.500,101.0
05:44:45.500,493.0
05:44:47.0,117.0
05:44:47.500,300.0
05:44:48.0,7679.5
05:44:49.0,349.0
05:44:49.500,11.0
05:44:50.500,313.0
05:44:51.0,187.66666666666666
05:44:51.500,17.0
05:44:52.0,1102.0
05:44:52.500,11.0
05:44:53.0,16.0
05:44:54.0,64.33333333333333
05:44:54.500,401.0
05:44:55.0,103.0
05:44:56.0,127.0
05:44:56.500,30.333333333333332
05:44:57.0,103.75
05:44:57.500,314.0
05:44:58.500,51.0
05:44:59.500,420.0
05:45:00.0,429.0
05:45:01.500,46.5
05:45:02.0,210.0
05:45:02.500,274.0
05:45:04.0,17.0
05:45:05.0,14.0
05:45:05.500,73.0
05:45:08.500,40.75
05:45:09.0,41.0
05:45:09.500,16.0
05:45:10.0,36.0
05:45:10.500,52.75
05:45:11.0,24.0
05:45:13.0,214.0
05:45:13.500,84.0
05:45:14.0,10.0
05:45:16.0,57.0
05:45:16.500,5135.0
05:45:17.0,13.0
05:45:17.500,17.5
05:45:18.0,124.0
05:45:18.500,53.25
05:45:20.0,116.0
05:45:20.500,13.0
05:45:21.0,10.0
05:45:22.0,3161.4
05:45:22.500,223.0
05:45:23.0,351.0
05:45:23.500,17.0
05:45:24.0,30.5
05:45:25.0,19.0
05:45:25.500,15.5
05:45:26.0,106.0
05:45:29.0,541.0
05:45:30.0,309.0
05:45:30.500,584.0
05:45:31.0,21.0
05:45:31.500,387.0
05:45:33.0,21.0
05:45:36.0,237.0
05:45:36.500,122.0
05:45:37.0,175.33333333333334
05:45:37.500,19.5
05:45:38.0,533.0
05:45:38.500,101.5
05:45:39.0,100.0
05:45:40.0,17.0
05:45:40.500,9.0
05:45:41.0,43.5
05:45:41.500,111.5
05:45:42.500,196.5
05:45:43.0,21.0
05:45:43.500,15.666666666666666
05:45:46.0,311.0
05:45:46.500,55.0
05:45:49.0,15000.0
05:45:51.0,12.0
05:45:51.500,20.0
05:45:52.0,25.0
05:45:52.500,102.0
05:45:54.500,28.0
05:45:55.0,14.0
05:45:55.500,15262.0
05:45:56.0,27.0
05:45:56.500,42.5
05:45:57.0,420.0
05:45:57.500,24.0
05:45:59.0,41.0
05:46:00.0,13.5
05:46:01.0,109.0
05:46:01.500,18.0
05:46:02.0,15.0
05:46:03.0,63.0
05:46:04.0,15000.0
05:46:04.500,873.0
05:46:05.0,21.0
05:46:06.500,198.0
05:46:07.0,24.0
05:46:07.500,16.0
05:46:08.0,75.0
05:46:08.500,369.0
05:46:09.0,204.0
05:46:09.500,530.0
05:46:10.0,242.0
05:46:10.500,313.5
05:46:11.0,92.0
05:46:11.500,32.0
05:46:12.0,59.0
05:46:12.500,364.0
05:46:13.0,5022.333333333333
05:46:14.500,43.0
05:46:15.0,518.0
05:46:15.500,359.5
05:46:16.0,28.0
05:46:16.500,28.0
05:46:17.0,160.0
05:46:17.500,133.5
05:46:18.0,17.25
05:46:18.500,258.0
05:46:19.500,347.0
05:46:20.0,345.3333333333333
05:46:20.500,513.0
05:46:21.0,291.0
05:46:21.500,496.0
05:46:22.0,5058.333333333333
05:46:22.500,219.75
05:46:23.500,722.0
05:46:24.0,304.5
05:46:24.500,183.5
05:46:25.0,34.0
05:46:25.500,43.5
05:46:26.500,121.0
05:46:27.0,3848.5
05:46:28.0,24.0
05:46:29.0,151.0
05:46:30.0,301.3333333333333
05:46:32.500,217.0
05:46:33.0,126.0
05:46:34.0,115.0
05:46:35.0,241.0
05:46:35.500,12.0
05:46:36.500,51.5
05:46:37.0,290.0
05:46:38.0,108.33333333333333
05:46:38.500,202.66666666666666
05:46:39.0,10.0
05:46:40.0,102.0
05:46:41.0,69.0
05:46:43.500,159.33333333333334
05:46:45.500,57.0
05:46:46.500,30.0
05:46:47.500,133.33333333333334
05:46:48.0,12.0
05:46:48.500,117.6
05:46:49.0,60.5
05:46:50.0,191.0
05:46:50.500,446.0
05:46:51.500,177.66666666666666
05:46:52.500,64.0
05:46:53.0,825.5
05:46:54.500,1368.0
05:46:55.0,253.0
05:46:55.500,288.3333333333333
05:46:56.0,44.0
05:46:56.500,237.33333333333334
05:46:57.0,359.5
05:46:57.500,62.0
05:46:58.0,77.33333333333333
05:46:58.500,61.0
05:46:59.0,283.5
05:46:59.500,16.0
05:47:00.500,21.0
05:47:01.500,96.0
05:47:02.0,309.5
05:47:02.500,55.333333333333336
05:47:03.500,88.0
05:47:04.0,120.33333333333333
05:47:04.500,17.0
05:47:05.500,50.0
05:47:06.500,160.5
05:47:07.0,268.0
05:47:07.500,286.25
05:47:08.0,120.66666666666667
05:47:08.500,711.0
05:47:09.0,671.0
05:47:09.500,43.0
05:47:11.0,76.66666666666667
05:47:12.0,12.0
05:47:12.500,246.0
05:47:13.0,27.0
05:47:15.0,132.66666666666666
05:47:15.500,53.4
05:47:16.0,408.0
05:47:16.500,27.0
05:47:17.0,222.0
05:47:18.500,111.0
05:47:19.0,15000.0
05:47:19.500,95.0
05:47:20.0,19.0
05:47:21.500,75.0
05:47:22.500,275.0
05:47:23.0,56.75
05:47:23.500,313.0
05:47:25.0,43.5
05:47:25.500,103.0
05:47:26.500,15.0
05:47:27.0,287.0
05:47:27.500,363.3333333333333
05:47:28.0,306.0
05:47:28.500,196.28571428571428
05:47:29.0,281.5
05:47:30.0,296.2
05:47:30.500,1356.0
05:47:31.0,687.5
05:47:31.500,185.0
05:47:32.0,30.0
05:47:32.500,15.0
05:47:33.0,208.5
05:47:34.0,77.0
05:47:34.500,82.0
05:47:35.0,383.0
05:47:35.500,108.0
05:47:36.0,428.0
05:47:37.0,192.0
05:47:37.500,265.0
05:47:38.0,53.666666666666664
05:47:38.500,222.125
05:47:39.500,17.0
05:47:40.0,162.0
05:47:40.500,23.333333333333332
05:47:41.500,163.0
05:47:42.500,352.0
05:47:43.0,1321.0
05:47:44.500,648.3333333333334
05:47:45.0,79.5
05:47:45.500,361.0
05:47:46.0,5245.666666666667
05:47:46.500,3233.4
05:47:47.0,674.0
05:47:47.500,459.3333333333333
05:47:48.500,442.5
05:47:49.0,773.0
05:47:50.0,47.333333333333336
05:47:50.500,882.5
05:47:51.500,14.0
05:47:53.500,631.0
05:47:54.500,28.0
05:47:55.0,65.0
05:47:56.0,22.0
05:47:59.500,101.75
05:48:00.0,128.0
05:48:01.500,608.0
05:48:03.0,16.0
05:48:03.500,438.0
05:48:04.0,19.0
05:48:04.500,98.0
05:48:05.0,202.0
05:48:06.0,198.0
05:48:06.500,235.0
05:48:07.0,12.0
05:48:07.500,625.0
05:48:08.0,706.0
05:48:08.500,263.0
05:48:09.0,177.57142857142858
05:48:09.500,352.5
05:48:10.0,19.0
05:48:10.500,211.5
05:48:11.0,370.75
05:48:11.500,490.5
05:48:12.0,75.66666666666667
05:48:12.500,152.0
05:48:13.500,42.0
05:48:14.0,275.5
05:48:14.500,13.0
05:48:15.500,622.0
05:48:16.0,426.75
05:48:16.500,155.66666666666666
05:48:17.0,276.4
05:48:17.500,828.0
05:48:18.0,92.0
05:48:18.500,97.5
05:48:19.0,354.0
05:48:20.0,490.6666666666667
05:48:20.500,165.0
05:48:21.0,248.6
05:48:21.500,104.66666666666667
05:48:22.0,275.8
05:48:22.500,550.0
05:48:23.0,10.0
05:48:23.500,100.0
05:48:24.500,17.0
05:48:25.0,55.666666666666664
05:48:25.500,426.0
05:48:26.0,150.0
05:48:26.500,137.0
05:48:27.0,27.0
05:48:27.500,388.5
05:48:28.0,26.0
05:48:28.500,26.0
05:48:29.0,29.0
05:48:29.500,169.33333333333334
05:48:30.0,118.5
05:48:30.500,165.0
05:48:31.0,201.0
05:48:32.500,37.5
05:48:33.0,14.5
05:48:34.0,34.0
05:48:34.500,30.5
05:48:35.500,370.0
05:48:36.500,56.0
05:48:38.0,353.0
05:48:38.500,205.5
05:48:39.0,216.5
05:48:39.500,416.0
05:48:40.0,113.75
05:48:40.500,1275.0
05:48:41.0,168.0
05:48:41.500,288.5
05:48:42.0,125.75
05:48:42.500,391.0
05:48:43.500,293.0
05:48:44.0,471.0
05:48:44.500,264.0
05:48:46.0,97.0
05:48:46.500,121.0
05:48:47.500,304.0
05:48:48.0,37.333333333333336
05:48:49.0,24.333333333333332
05:48:50.0,25.0
05:48:50.500,149.6
05:48:51.0,461.0
05:48:51.500,1269.0
05:48:52.0,274.3333333333333
05:48:52.500,498.0
05:48:53.0,313.0
05:48:54.500,14.0
05:48:55.0,92.0
05:48:56.0,27.75
05:48:56.500,252.0
05:48:57.500,45.0
05:48:58.0,252.0
05:48:58.500,451.0
05:48:59.500,241.5
05:49:00.0,503.0
05:49:00.500,259.6
05:49:01.0,177.0
05:49:01.500,413.0
05:49:02.0,26.0
05:49:02.500,282.0
05:49:03.0,20.0
05:49:03.500,544.0
05:49:04.0,29.0
05:49:04.500,18.0
05:49:05.0,35.0
05:49:05.500,53.0
05:49:06.0,371.0
05:49:06.500,7534.0
05:49:07.0,249.0
05:49:07.500,147.0
05:49:08.0,19.0
05:49:08.500,516.0
05:49:09.500,111.625
05:49:10.0,238.0
05:49:10.500,285.0
05:49:11.0,590.0
05:49:11.500,155.33333333333334
05:49:12.0,225.5
05:49:12.500,227.75
05:49:13.500,200.71428571428572
05:49:14.0,282.3333333333333
05:49:14.500,24.0
05:49:15.0,27.0
05:49:15.500,1442.0
05:49:16.0,12.0
05:49:16.500,232.25
05:49:17.0,198.66666666666666
05:49:18.0,32.0
05:49:18.500,29.0
05:49:19.0,51.0
05:49:20.0,211.0
05:49:20.500,473.0
05:49:21.500,152.0
05:49:22.0,16.0
05:49:23.0,13.0
05:49:23.500,392.0
05:49:26.0,154.0
05:49:26.500,296.0
05:49:27.0,108.0
05:49:27.500,170.5
05:49:28.0,11.0
05:49:30.500,16.0
05:49:31.500,15248.0
05:49:33.500,11.0
05:49:34.0,38.333333333333336
05:49:35.500,557.0
05:49:36.0,412.0
05:49:36.500,109.0
05:49:37.0,193.0
05:49:37.500,13.0
05:49:38.0,213.0
05:49:39.0,155.5
05:49:39.500,14.0
05:49:41.500,57.0
05:49:43.0,383.0
05:49:45.0,256.5
05:49:47.0,334.0
05:49:47.500,115.0
05:49:48.500,591.0
05:49:49.0,176.0
05:49:52.500,279.3333333333333
05:49:53.0,11.5
05:49:53.500,18.0
05:49:56.0,15.0
05:49:58.500,20.0
05:49:59.0,707.0
05:49:59.500,193.33333333333334
05:50:00.0,192.66666666666666
05:50:01.0,328.5
05:50:01.500,41.5
05:50:02.500,15008.0
05:50:03.0,220.5
05:50:04.500,19.5
05:50:05.0,90.33333333333333
05:50:07.0,90.33333333333333
05:50:08.500,15007.0
05:50:09.0,474.0
05:50:10.0,84.0
05:50:11.0,165.0
05:50:11.500,426.0
05:50:12.0,328.6666666666667
05:50:12.500,278.0
05:50:13.0,914.0
05:50:14.500,31.0
05:50:15.500,74.0
05:50:16.0,66.5
05:50:16.500,61.0
05:50:17.0,183.0
05:50:17.500,181.5
05:50:18.500,126.0
05:50:20.500,15.0
05:50:21.500,61.5
05:50:22.500,375.0
05:50:23.500,73.2
05:50:24.0,464.5
05:50:24.500,112.25
05:50:27.0,239.33333333333334
05:50:27.500,14.0
05:50:29.0,372.0
05:50:30.0,14.0
05:50:32.500,632.0
05:50:33.500,289.0
05:50:34.0,356.5
05:50:35.500,257.6666666666667
05:50:36.0,457.0
05:50:36.500,181.0
05:50:37.0,209.0
05:50:38.0,38.25
05:50:39.0,15086.0
05:50:39.500,476.0
05:50:40.500,232.0
05:50:41.0,19.0
05:50:41.500,100.0
05:50:42.0,449.0
05:50:42.500,61.0
05:50:45.500,1061.0
05:50:46.0,64.0
05:50:48.0,13.0
05:50:49.0,65.5
05:50:49.500,23.0
05:50:51.0,58.0
05:50:51.500,16.0
05:50:52.0,15020.0
05:50:53.0,412.0
05:50:53.500,206.33333333333334
05:50:54.0,381.0
05:50:55.0,435.0
05:50:55.500,112.0
05:50:57.500,967.0
05:50:58.0,97.0
05:50:58.500,646.0
05:50:59.0,99.0
05:50:59.500,16.0
05:51:00.0,488.0
05:51:01.0,712.0
05:51:01.500,313.0
05:51:02.0,537.0
05:51:02.500,612.0
05:51:03.0,387.0
05:51:03.500,175.5
05:51:04.500,258.0
05:51:05.0,33.0
05:51:05.500,242.0
05:51:06.0,41.2
05:51:06.500,726.0
05:51:07.0,176.0
05:51:08.0,252.5
05:51:08.500,218.75
05:51:09.0,3851.25
05:51:09.500,16.0
05:51:10.0,60.5
05:51:11.0,253.0
05:51:11.500,20.0
05:51:12.0,13.333333333333334
05:51:13.0,14.333333333333334
05:51:16.0,121.0
05:51:17.0,22.0
05:51:17.500,11.5
05:51:18.0,21.0
05:51:20.0,9.0
05:51:20.500,224.0
05:51:22.0,200.0
05:51:23.0,95.0
05:51:24.0,587.0
05:51:25.0,432.5
05:51:25.500,367.0
05:51:26.500,24.5
05:51:27.500,139.0
05:51:28.500,96.66666666666667
05:51:29.0,37.0
05:51:29.500,978.0
05:51:30.500,191.0
05:51:31.0,290.5
05:51:31.500,31.0
05:51:32.500,623.0
05:51:33.0,228.5
05:51:33.500,440.75
05:51:34.500,18.0
05:51:35.0,357.75
05:51:35.500,28.0
05:51:36.0,116.28571428571429
05:51:36.500,190.2
05:51:37.0,97.75
05:51:37.500,103.0
05:51:38.0,197.6
05:51:39.0,194.28571428571428
05:51:40.0,20.333333333333332
05:51:41.0,75.0
05:51:41.500,75.75
05:51:42.0,86.0
05:51:43.0,123.75
05:51:44.500,129.66666666666666
05:51:45.0,93.0
05:51:45.500,473.5
05:51:46.0,119.0
05:51:47.0,15.0
05:51:49.0,114.0
05:51:49.500,236.5
05:51:50.0,101.0
05:51:51.0,16.0
05:51:51.500,124.33333333333333
05:51:52.0,21.0
05:51:53.0,149.0
05:51:53.500,25.666666666666668
05:51:54.0,62.25
05:51:54.500,80.0
05:51:55.500,417.0
05:51:57.0,35.0
05:51:58.500,581.0
05:51:59.0,99.0
05:51:59.500,498.0
05:52:00.0,68.0
05:52:00.500,406.0
05:52:02.0,177.66666666666666
05:52:02.500,239.0
05:52:03.0,427.0
05:52:03.500,650.0
05:52:04.500,199.0
05:52:05.0,346.0
05:52:05.500,182.5
05:52:06.0,39.0
05:52:06.500,25.0
05:52:07.0,358.0
05:52:09.500,20.75
05:52:10.0,27.666666666666668
05:52:10.500,219.5
05:52:11.0,112.66666666666667
05:52:12.0,57.333333333333336
05:52:13.0,552.0
05:52:13.500,263.0
05:52:14.0,293.0
05:52:15.500,10.0
05:52:16.0,13.0
05:52:16.500,219.5
05:52:17.0,313.0
05:52:17.500,308.0
05:52:18.500,10.333333333333334
05:52:19.0,193.2
05:52:19.500,325.0
05:52:20.0,129.0
05:52:22.0,374.0
05:52:22.500,23.0
05:52:23.0,51.0
05:52:23.500,110.25
05:52:24.500,89.0
05:52:25.0,311.0
05:52:25.500,59.5
05:52:26.0,48.0
05:52:26.500,63.5
05:52:27.0,290.5
05:52:27.500,132.0
05:52:28.0,736.0
05:52:28.500,415.5
05:52:29.0,198.66666666666666
05:52:29.500,363.0
05:52:31.0,80.5
05:52:31.500,76.0
05:52:32.0,33.0
05:52:32.500,43.5
05:52:33.0,89.25
05:52:34.0,455.0
05:52:35.0,145.33333333333334
05:52:35.500,79.66666666666667
05:52:36.0,107.0
05:52:36.500,142.66666666666666
05:52:37.0,103.66666666666667
05:52:38.0,56.333333333333336
05:52:38.500,302.0
05:52:41.0,19.666666666666668
05:52:41.500,116.0
05:52:42.0,19.666666666666668
05:52:42.500,110.75
05:52:43.0,11.0
05:52:44.500,111.0
05:52:45.500,141.0
05:52:46.0,190.33333333333334
05:52:46.500,606.0
05:52:48.0,573.0
05:52:49.0,18.0
05:52:49.500,328.0
05:52:50.0,286.3333333333333
05:52:52.0,76.5
05:52:52.500,489.0
05:52:53.0,153.0
05:52:54.0,114.0
05:52:54.500,19.0
05:52:55.0,18.0
05:52:56.500,378.0
05:52:57.0,46.0
05:52:57.500,15.0
05:52:58.500,65.0
05:52:59.0,126.0
05:52:59.500,21.0
05:53:00.0,449.0
05:53:00.500,407.0
05:53:01.0,104.66666666666667
05:53:01.500,239.0
05:53:02.0,136.0
05:53:02.500,15006.0
05:53:03.0,36.0
05:53:04.0,170.0
05:53:04.500,87.0
05:53:05.0,34.0
05:53:05.500,375.0
05:53:06.0,352.0
05:53:06.500,563.0
05:53:07.500,30.0
05:53:08.0,105.0
05:53:08.500,50.0
05:53:09.0,97.5
05:53:10.0,69.5
05:53:10.500,228.0
05:53:11.0,19.5
05:53:11.500,394.0
05:53:12.0,403.3333333333333
05:53:12.500,107.4
05:53:13.0,37.0
05:53:13.500,262.5
05:53:14.500,915.0
05:53:15.0,370.0
05:53:15.500,409.0
05:53:16.0,247.5
05:53:16.500,292.0
05:53:17.0,371.0
05:53:17.500,579.0
05:53:18.0,158.0
05:53:18.500,123.0
05:53:19.0,78.0
05:53:20.0,141.0
05:53:20.500,50.666666666666664
05:53:21.0,175.0
05:53:21.500,258.6666666666667
05:53:22.0,19.0
05:53:23.0,136.66666666666666
05:53:23.500,275.0
05:53:24.0,99.75
05:53:24.500,35.5
05:53:25.0,212.0
05:53:25.500,149.8
05:53:26.500,26.0
05:53:27.0,810.5
05:53:27.500,384.0
05:53:28.0,208.5
05:53:28.500,21.5
05:53:29.0,148.6
05:53:29.500,310.5
05:53:30.0,113.0
05:53:30.500,292.0
05:53:31.0,290.5
05:53:32.0,270.5
05:53:32.500,1057.0
05:53:33.0,667.5
05:53:34.0,670.0
05:53:34.500,162.0
